fire_name,fire_size,fire_size_class,stat_cause_descr,latitude,longitude,state,disc_clean_date,cont_clean_date,discovery_month,disc_date_final,cont_date_final,putout_time,disc_date_pre,disc_pre_year,disc_pre_month,wstation_usaf,dstation_m,wstation_wban,wstation_byear,wstation_eyear,Vegetation,fire_mag,weather_file,Temp_pre_30,Temp_pre_15,Temp_pre_7,Temp_cont,Wind_pre_30,Wind_pre_15,Wind_pre_7,Wind_cont,Hum_pre_30,Hum_pre_15,Hum_pre_7,Hum_cont,Prec_pre_30,Prec_pre_15,Prec_pre_7,Prec_cont,remoteness,putout_time_num,region,cause_category,Vegetation_group,mid50_hi
NA,1.8,B,Lightning,45.28217824,-88.82622296,WI,8/4/1994,8/4/1994,Aug,8/4/1994 17:30,8/4/1994 18:55,0 days 00:00:00.000000000,7/5/1994,1994,Jul,726626,26519.26456,4864,1990,2018,9,0.1,726626-99999-1994.gz,22.49479167,18.05,0,0,4.245833333,2.75,0,0,56.36842105,32,0,0,1,0,0,0,0.19088664356126683,0,Midwest,Natural,Tundra/Barren,0
NA,3.6,B,Debris Burning,32.1151,-81.7517,GA,2/14/1996,2/14/1996,Feb,2/14/1996 12:30,2/14/1996 14:00,0 days 00:00:00.000000000,1/15/1996,1996,Jan,692704,12117.56173,99999,1991,2002,12,0.1,692704-99999-1996.gz,-10.23333333,-10.89263804,-16.89863014,0,3.831023102,4.533128833999999,3.997260274,0,82.49462366,77.70129870000001,73.94117647,0,0,0,0,0,0.13368074303293387,0,South,Debris Burning,Shrubland,0
NA,30,C,Debris Burning,34.11264952,-88.55461438,MS,10/22/1999,10/22/1999,Oct,10/22/1999 15:52,10/22/1999 18:57,0 days 00:00:00.000000000,9/22/1999,1999,Sep,723307,73547.0611,99999,1977,2005,16,1,723307-99999-1999.gz,18.92649098,19.04748603,16.13772455,0,2.491748252,2.819830028,2.535542169,0,67.4,70.38810198,65.90361446,0,1,1,0,0,0.19354634695131767,0,South,Debris Burning,Forest,1
LONG  CYN.,5.2,B,Lightning,33.7556,-109.6509,AZ,6/6/2005,6/9/2005,Jun,6/6/2005 12:36,6/9/2005 17:30,3 days 00:00:00.000000000,5/7/2005,2005,May,723747,65250.948260000005,99999,1990,2020,16,0.1,723747-99999-2005.gz,16.59636872,18.67226891,17.09090909,17.56132075,4.586219739,4.902987862,5.270909091,6.702830189,35.27061015,35.72523364,35.43838384,30.04245283,0,0,0,0,0.3939582478635893,3,West,Natural,Forest,1
BLUEBELLSP,3,B,Lightning,39.4555,-109.9757,UT,8/7/1996,8/7/1996,Aug,8/7/1996 18:15,8/7/1996 19:30,0 days 00:00:00.000000000,7/8/1996,1996,Jul,724773,52761.63702,93132,1988,2005,0,0.1,724773-99999-1996.gz,26.37894737,24.46341463,23.05882353,0,2.076842105,2.263414634,2.347058824,0,41.35789474,49.12195122,49.76470588,0,0,0,0,0,0.39392501709517136,0,West,Natural,Tundra/Barren,0
COWHOUSE ISLAND 1,29,C,Arson,31.0201,-82.23888889,GA,4/29/2006,5/15/2006,Apr,4/29/2006 11:30,5/15/2006 15:30,16 days 00:00:00.000000000,3/30/2006,2006,Mar,999999,74729.34852999999,53846,2002,2019,12,1,999999-54828-2006.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13882704099375998,16,South,Arson,Shrubland,1
NA,20,C,Arson,33.559897,-86.926153,AL,2/24/2007,2/24/2007,Feb,2/24/2007 17:44,2/24/2007 22:20,0 days 00:00:00.000000000,1/25/2007,2007,Jan,999999,13456.09015,3883,2004,2019,16,1,999999-63896-2007.gz,2.265949074,3.888032407,6.628968254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17910655078258952,0,South,Arson,Forest,1
FREEWAY 2,8,B,Miscellaneous,39.951177,-122.200397,CA,5/25/2014,5/25/2014,May,5/25/2014 17:37,5/25/2014 18:20,0 days 00:00:00.000000000,4/25/2014,2014,Apr,724973,33094.35338,99999,2000,2020,0,0.1,724973-93203-2014.gz,18.33741393,20.44186047,19.78733032,0,3.448578017,2.965333333,3.323636364,0,47.31500393,39.53936348,52.24423963,0,0,0,0,0,0.5169308264175019,0,West,Other/Unknown,Tundra/Barren,1
WENDY,3,B,Miscellaneous,35.92829376,-119.3128859,CA,6/24/1999,6/24/1999,Jun,6/24/1999 14:30,6/24/1999 14:45,0 days 00:00:00.000000000,5/25/1999,1999,May,723895,25034.51501,99999,1978,2020,15,0.1,723895-99999-1999.gz,21.85877318,23.52492669,25.91428571,0,2.695577746,2.639002933,2.781142857,0,37.90442225,36.82991202,36.22285714,0,0,0,0,0,0.4894498767334381,0,West,Other/Unknown,Forest,0
NA,5,B,Missing/Undefined,34.73229999,-95.29599771,OK,9/30/1994,9/30/1994,Sep,9/30/1994 13:10,9/30/1994 13:50,0 days 00:00:00.000000000,8/31/1994,1994,Aug,723566,47555.56008,93950,1947,2020,16,0.1,723566-93950-1994.gz,21.70014368,19.47362319,17.38944099,0,2.319683908,2.217391304,2.1211180119999997,0,74.00725689,69.89411765,70.74375,0,0,0,0,0,0.25542765530021083,0,South,Other/Unknown,Forest,0
ELK TRACE,9,B,Fireworks,37.7073881,-81.73046153,WV,5/7/2014,5/7/2014,May,5/7/2014 16:20,5/7/2014 23:00,0 days 00:00:00.000000000,4/7/2014,2014,Apr,724125,65049.66832999999,3859,2006,2020,0,0.1,724125-03859-2014.gz,13.88100559,15.70593407,16.20193237,0,3.958108108,4.000441501,3.985436893,0,54.1463964,56.73951435,55.99029126,0,1,1,1,0,0.12998650077217122,0,South,Recreational,Tundra/Barren,1
FY2002-FLOYD-087,9.77,B,Debris Burning,34.4816,-85.1115,GA,4/24/2002,4/24/2002,Apr,4/24/2002 16:06,4/24/2002 16:06,0 days 00:00:00.000000000,3/25/2002,2002,Mar,723200,15464.32751,99999,1990,2020,16,0.1,723200-93801-2002.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1621090790503823,0,South,Debris Burning,Forest,1
HARLOW SPRINGS,20,C,Lightning,45.87667,-117.605,OR,8/17/2006,8/19/2006,Aug,NA,NA,2 days 00:00:00.000000000,7/18/2006,2006,Jul,999999,59053.17481,94103,2004,2019,15,1,999999-54828-2006.gz,21.94530154,20.69187675,18.52727273,20.625,2.1507713880000003,1.973109244,1.837575758,1.01875,73.03932584,70.36694678,67.64242424,66.3125,0,0,0,0,0.4679333223487554,2,West,Natural,Forest,1
FIGHTER,4.5,B,Arson,48.8525,-99.685,ND,10/3/2006,10/3/2006,Oct,10/3/2006 14:30,10/3/2006 16:30,0 days 00:00:00.000000000,9/3/2006,2006,Sep,727675,131925.8914,99999,1936,2020,15,0.1,727675-94011-2006.gz,12.73972868,11.27167969,13.71446809,0,4.985645005,5.72578125,5.46893617,0,68.63189569,68.9739479,61.06382979,0,1,1,1,0,0.291362207306082,0,Midwest,Arson,Forest,0
NA,2.93,B,Debris Burning,32.1841,-83.3691,GA,2/13/1996,2/13/1996,Feb,2/13/1996 13:35,2/13/1996 14:26,0 days 00:00:00.000000000,1/14/1996,1996,Jan,722170,61630.47036,3813,1942,2005,12,0.1,722170-03813-1996.gz,7.759432932999999,7.071428571,10.02983425,0,3.326717557,3.327692308,3.350276243,0,71.58789954,71.17431193,60.24309392,0,1,1,0,0,0.1480452488330597,0,South,Debris Burning,Shrubland,0
NA,20,C,Missing/Undefined,33.675,-79.225,SC,7/6/1993,7/7/1993,Jul,NA,NA,1 days 00:00:00.000000000,6/6/1993,1993,Jun,747910,27091.93103,99999,1941,2020,16,1,747910-13717-1993.gz,25.48316971,26.31372549,27.07440476,25.92083333,3.67769986,3.579271709,3.323214286,2.379166667,78.15147265,78.92436975,79.90476190000001,84.375,0,0,0,0,0.11025761306783144,1,South,Other/Unknown,Forest,1
NA,2,B,Arson,30.524226,-87.522374,AL,4/2/2004,4/2/2004,Apr,4/2/2004 20:45,4/2/2004 22:30,0 days 00:00:00.000000000,3/3/2004,2004,Mar,722225,27609.12228,3855,2001,2020,12,0.1,722225-03855-2004.gz,16.68584759,17.13504823,17.47183099,0,3.390654206,3.429677419,3.118439716,0,66.64962121,65.70479705,68.84745763,0,1,1,1,0,0.1867235704483443,0,South,Arson,Shrubland,0
HONDO,2,B,Lightning,35.6845,-106.5517,NM,7/10/2001,7/11/2001,Jul,7/10/2001 11:00,7/11/2001 9:00,1 days 00:00:00.000000000,6/10/2001,2001,Jun,723654,32790.65739,93091,1995,2020,15,0.1,723654-99999-2001.gz,20.5,21.125,26,0,4.866666667,3.35,3.1,0,37.66666667,52.5,28,0,0,0,0,0,0.3623568554325755,1,West,Natural,Forest,0
LEFT HAND,2,B,Lightning,33.77555556,-108.8855556,NM,11/7/2013,11/7/2013,Nov,11/7/2013 12:15,11/7/2013 15:00,0 days 00:00:00.000000000,10/8/2013,2013,Oct,723754,94092.41202,93027,1973,2018,16,0.1,723754-93027-2013.gz,9.757039187,9.229551451,6.705882353,0,3.025726744,3.199736148,3.0368983960000002,0,41.74563953,46.97889182,52.27807487,0,1,1,1,0,0.38641165041353664,0,West,Natural,Forest,0
NA,1.53,B,Arson,31.7893,-81.6331,GA,3/9/1992,3/9/1992,Mar,3/9/1992 11:10,3/9/1992 11:58,0 days 00:00:00.000000000,2/8/1992,1992,Feb,722090,12128.45792,99999,1945,2020,12,0.1,722090-99999-1992.gz,16.18298851,19.25123153,19.90887097,0,1.557931034,1.365517241,0.727419355,0,70.53521127,69.795,69.63114754,0,1,1,1,0,0.1328651919197703,0,South,Arson,Shrubland,0
NORTHSIDE MM-46,40,C,Lightning,26.1748,-80.8037,FL,7/16/2014,7/17/2014,Jul,7/16/2014 12:15,NA,1 days 00:00:00.000000000,6/16/2014,2014,Jun,999999,59803.54008,92826,2006,2016,12,1,999999-04126-2014.gz,19.56861034,24.18544007,24.36255081,22.30416667,2.866480447,2.407303371,2.172560976,2.2625,0,0,0,0,0,0,0,0,0.1301921364444394,1,South,Natural,Shrubland,1
FY2016-HOUSTON-003,4.89,B,Debris Burning,32.37227778,-83.84344444,GA,8/4/2015,8/4/2015,Aug,8/4/2015 13:50,8/4/2015 14:31,0 days 00:00:00.000000000,7/5/2015,2015,Jul,722175,36869.15696,99999,2006,2020,12,0.1,722175-13860-2015.gz,27.90471254,27.55888325,26.67259036,0,2.425754717,2.405423729,1.985240964,0,72.58578680000001,74.83804143,78.5,0,1,1,1,0,0.15215470621210248,0,South,Debris Burning,Shrubland,0
1603 17 MILE FIRE,4.2,B,Debris Burning,42.9808,-108.4483,WY,4/9/2012,4/9/2012,Apr,4/9/2012 16:03,4/9/2012 18:00,0 days 00:00:00.000000000,3/10/2012,2012,Mar,726720,9284.010092,24061,2006,2020,4,0.1,726720-24061-2012.gz,8.291103604,8.397396963,5.42173913,0,4.492298981,4.690611354,4.075982533,0,38.23216308,40.22489083,49.6069869,0,1,1,1,0,0.37745891593744973,0,West,Debris Burning,Grassland,0
NA,25,C,Debris Burning,31.1505289,-91.04434619,MS,3/27/1999,3/27/1999,Mar,3/27/1999 19:35,3/27/1999 21:35,0 days 00:00:00.000000000,2/25/1999,1999,Feb,722320,68725.1374,13970,1973,2020,12,1,722320-12884-1999.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21845545858634408,0,South,Debris Burning,Shrubland,1
NA,1.5,B,Smoking,32.37180688,-109.6627996,AZ,5/3/1993,5/3/1993,May,5/3/1993 13:27,5/3/1993 15:30,0 days 00:00:00.000000000,4/3/1993,1993,Apr,722747,53104.16026,99999,1973,2020,12,0.1,722747-99999-1993.gz,18.38964695,20.76040268,21.53367769,0,2.470419847,2.427133269,2.1148760330000003,0,27.80629771,23.45733461,24.60743802,0,0,0,0,0,0.3950320916706571,0,West,Recreational,Shrubland,0
SENECA FIRE,2.2,B,Debris Burning,38.86861111,-79.36194444,WV,4/16/2009,4/18/2009,Apr,4/16/2009 15:30,4/18/2009 15:00,2 days 00:00:00.000000000,3/17/2009,2009,Mar,724165,22339.45721,99999,2006,2020,0,0.1,724165-03725-2009.gz,7.713532513,8.528944381,7.514285714,9.403669725,1.335383714,1.59568672,0.451190476,0.155963303,61.81389870000001,60.6009122,62.80238095,63.51428571,0,0,0,0,0.10845312282626174,2,South,Debris Burning,Tundra/Barren,0
SHEEP PASTURE ROAD FIRE,2,B,Debris Burning,35.12,-77.83833333,NC,4/8/2010,4/8/2010,Apr,4/8/2010 14:00,4/8/2010 15:35,0 days 00:00:00.000000000,3/9/2010,2010,Mar,746929,18681.26304,99999,1973,2020,15,0.1,746929-03702-2010.gz,15.527390900000002,17.641527,20.79759519,0,1.801021356,1.713873371,0.705410822,0,58.45755473,57.92401216,55.85520362,0,0,0,0,0,0.09716256427408965,0,South,Debris Burning,Forest,0
FY2014-WALKER-051,8.71,B,Smoking,34.67888889,-85.30972222,GA,4/1/2014,4/1/2014,Apr,4/1/2014 16:11,4/1/2014 17:15,0 days 00:00:00.000000000,3/2/2014,2014,Mar,723200,38766.56195,99999,1990,2020,16,0.1,723200-93801-2014.gz,10.11024436,10.46093458,10.86403162,0,2.187511826,2.5193181819999997,3.141463415,0,69.61987041,68.27234927,64.34934498,0,1,1,1,0,0.16376801425643195,0,South,Recreational,Forest,1
NA,60,C,Debris Burning,31.1773011,-88.51974019,MS,1/24/1994,1/24/1994,Jan,1/24/1994 12:45,1/24/1994 14:55,0 days 00:00:00.000000000,12/25/1993,1993,Dec,722230,60226.822510000005,13894,1990,2020,12,1,722230-13894-1993.gz,8.032934132000001,0,0,0,3.67005988,0,0,0,67.75,0,0,0,1,0,0,0,0.19530019815508529,0,South,Debris Burning,Shrubland,1
SHAWN,4.9,B,Debris Burning,48.8655,-99.8528,ND,4/23/2010,4/23/2010,Apr,4/23/2010 14:03,4/23/2010 14:45,0 days 00:00:00.000000000,3/24/2010,2010,Mar,727573,108856.5884,99999,2006,2020,15,0.1,727573-94928-2010.gz,5.941639648,8.467099166,9.848906561,0,5.103942486,5.076508821,3.274051896,0,58.85946197,53.82265552,48.43712575,0,1,1,0,0,0.29295647518408563,0,Midwest,Debris Burning,Forest,0
NA,2,B,Miscellaneous,31.28722247,-89.46659843,MS,11/11/1999,11/11/1999,Nov,11/11/1999 12:23,11/11/1999 13:46,0 days 00:00:00.000000000,10/12/1999,1999,Oct,722348,23639.72034,53808,1973,2020,12,0.1,722348-99999-1999.gz,15.73779637,14.55586592,13.38922156,0,1.354545455,1.02464986,0.554819277,0,70.55949008,72.84527221,73.58641975,0,1,1,0,0,0.20386797995065464,0,South,Other/Unknown,Shrubland,0
NA,8.57,B,Equipment Use,44.83029129999999,-88.05570118,WI,5/31/1996,5/31/1996,May,5/31/1996 15:56,5/31/1996 17:27,0 days 00:00:00.000000000,5/1/1996,1996,May,726450,39566.28067,14898,1973,2020,15,0.1,726450-14898-1996.gz,11.60736111,15.28444444,12.82797619,0,4.235277778,4.148611111,4.18452381,0,64.02302158,62.82535211,51.83832335,0,1,1,1,0,0.18398523052079807,0,Midwest,Infrastructure,Forest,1
SQUAWCREEK,32.4,C,Lightning,41.2352,-116.7362,NV,7/11/2001,7/12/2001,Jul,7/11/2001 20:46,7/12/2001 18:30,1 days 00:00:00.000000000,6/11/2001,2001,Jun,725835,70441.09472000001,24119,1977,2020,15,1,725835-99999-2001.gz,29.24183007,30.85135135,29.03448276,27.11111111,4.374,3.969863014,4.739285714,4.811111111000001,17.06,21.42465753,33,37.77777778,0,0,0,0,0.46065339138026173,1,West,Natural,Forest,1
10316,15,C,Lightning,34.41000001,-95.91016668,OK,6/25/2009,6/25/2009,Jun,6/25/2009 13:10,6/25/2009 13:10,0 days 00:00:00.000000000,5/26/2009,2009,May,722051,21908.08873,53932,2006,2020,16,1,722051-53932-2009.gz,24.66878669,27.10721248,28.31707317,0,2.154397233,2.196831683,2.139837398,0,72.68441273,74.18459916,70.23870968,0,0,0,0,0,0.2613862463907999,0,South,Natural,Forest,1
NER-20150920-003,8,B,Miscellaneous,33.180876,-85.48948399999999,AL,9/20/2015,9/20/2015,Sep,NA,NA,0 days 00:00:00.000000000,8/21/2015,2015,Aug,747807,43424.71344,99999,2006,2020,16,0.1,747807-03821-2015.gz,25.14134078,23.89702326,21.23787575,0,1.10744879,1.228651163,0.923046092,0,77.90408017,78.02524544,73.33236152,0,0,0,0,0,0.1663781384031091,0,South,Other/Unknown,Forest,1
NA,3,B,Debris Burning,34.72191,-92.44093,AR,8/13/2015,8/13/2015,Aug,8/13/2015 15:53,NA,0 days 00:00:00.000000000,7/14/2015,2015,Jul,723403,18504.015519999997,13963,1943,2020,16,0.1,723403-13963-2015.gz,29.90794271,29.79354005,29.88494624,0,2.551041667,2.534108527,2.977956989,0,65.32682292,63.26873385,68.21505376,0,1,1,1,0,0.22886430477231937,0,South,Debris Burning,Forest,0
NER-20151126-003,15,C,Miscellaneous,33.218453000000004,-86.302327,AL,11/26/2015,11/26/2015,Nov,NA,NA,0 days 00:00:00.000000000,10/27/2015,2015,Oct,720508,5163.37803,99999,2009,2020,16,1,720508-99999-2015.gz,15.12250116,11.97679404,9.719238477,0,1.933147373,1.917707363,1.510821643,0,71.01787488,67.62361111,64.31609195,0,1,1,1,0,0.17369096726592792,0,South,Other/Unknown,Forest,1
COON CREEK FIRE,15,C,Debris Burning,37.10174179,-83.29543304,KY,4/2/2013,4/3/2013,Apr,4/2/2013 18:23,4/3/2013 13:45,1 days 00:00:00.000000000,3/3/2013,2013,Mar,720958,27508.75935,99999,2011,2018,0,1,720958-99999-2013.gz,4.742282507,4.3840445269999995,4.8111332010000005,5.591549296,2.078890456,2.169953488,1.803386454,1.985714286,67.29130435,68.45183044,74.33755274,47.1,0,0,0,0,0.1442580853792219,1,South,Debris Burning,Tundra/Barren,1
NA,2,B,Debris Burning,42.35957122,-74.0207546,NY,4/22/2007,4/22/2007,Apr,4/22/2007 19:00,4/22/2007 19:00,0 days 00:00:00.000000000,3/23/2007,2007,Mar,725180,46732.08711,14735,1973,2020,9,0.1,725180-14735-2007.gz,4.522843057,4.085761047,6.879225352000001,0,3.7314403289999998,3.982487725,3.801056338,0,66.80936455,66.83584590000001,68.08243728,0,1,1,1,0,0.06045024654731845,0,Northeast,Debris Burning,Tundra/Barren,0
OAK,3,B,Equipment Use,38.886764,-123.16392,CA,10/11/2009,10/11/2009,Oct,10/11/2009 21:33,10/11/2009 22:17,0 days 00:00:00.000000000,9/11/2009,2009,Sep,725905,25750.14264,99999,1959,2020,0,0.1,725905-23275-2009.gz,18.11330749,14.81461538,12.07871287,0,1.3751937980000002,1.545384615,1.088613861,0,52.75398936,51.26756757,58.14285714,0,1,0,0,0,0.5273652849121566,0,West,Infrastructure,Tundra/Barren,0
SWEENEY,10,C,Campfire,37.21778,-87.73299,KY,3/10/2012,3/11/2012,Mar,3/10/2012 15:33,3/11/2012 11:10,1 days 00:00:00.000000000,2/9/2012,2012,Feb,999999,32974.48986,421,2010,2014,0,1,999999-73801-2012.gz,12.10450231,14.97069444,13.86884921,11.07118056,0,0,0,0,0,0,0,0,0,0,0,0,0.18419919153098352,1,South,Recreational,Tundra/Barren,1
WARD ROAD,1.5,B,Miscellaneous,46.38,-120.337,WA,6/24/2007,6/24/2007,Jun,6/24/2007 12:50,6/24/2007 15:25,0 days 00:00:00.000000000,5/25/2007,2007,May,727810,26211.17124,24243,1994,2020,9,0.1,727810-24243-2007.gz,18.53682353,17.7028169,19.00753769,0,3.280196802,3.172048193,3.25257732,0,45.55842558,47.33012048,44.29896907,0,1,1,0,0,0.49562965603618214,0,West,Other/Unknown,Tundra/Barren,0
NA,4,B,Arson,31.111340500000004,-89.59378043,MS,10/4/1992,10/4/1992,Oct,10/4/1992 13:13,10/4/1992 14:19,0 days 00:00:00.000000000,9/4/1992,1992,Sep,722348,46599.76262,53808,1973,2020,12,0.1,722348-99999-1992.gz,22.70235131,20.9630854,19.49230769,0,1.985062241,2.64600551,3.523668639,0,76.8769018,77.41046832,68.72189349,0,0,0,0,0,0.20516534295992628,0,South,Arson,Shrubland,0
HOPE RD FIRE,3.8,B,Lightning,34.383334999999995,-80.966667,SC,7/6/2011,7/6/2011,Jul,7/6/2011 9:37,7/6/2011 11:49,0 days 00:00:00.000000000,6/6/2011,2011,Jun,720634,15131.07608,220,2009,2020,16,0.1,720634-00220-2011.gz,27.95972696,28.08231707,28,0,2.3621842999999996,2.323272358,2.020240964,0,53.00204778,54.82418699,53.47710843,0,0,0,0,0,0.12516407065588764,0,South,Natural,Forest,0
FY2011-UPSON-070,2.45,B,Debris Burning,32.84417763,-84.40365152,GA,4/2/2011,4/2/2011,Apr,4/2/2011 17:30,4/2/2011 18:29,0 days 00:00:00.000000000,3/3/2011,2011,Mar,747806,17355.048430000003,99999,2006,2020,12,0.1,747806-63809-2011.gz,13.30962343,14.96265173,11.62828283,0,2.6820548580000003,2.442296919,2.028888889,0,70.14821029,70.56183746,82.52040816,0,0,0,0,0,0.15684414493710053,0,South,Debris Burning,Shrubland,0
ZURFLUH GRASS FIRE,1.68,B,Debris Burning,44.69583,-122.72389,OR,8/31/2014,8/31/2014,Aug,8/31/2014 15:00,8/31/2014 15:45,0 days 00:00:00.000000000,8/1/2014,2014,Aug,726945,49438.14005,24202,1977,2020,15,0.1,726945-24202-2014.gz,21.10714286,21.20018536,21.63817097,0,3.774524362,3.655380334,3.5399602389999996,0,61.83519034,60.3463324,58.33466135,0,1,0,0,0,0.5205759301880752,0,West,Debris Burning,Forest,0
FY2011-GLYNN-044,2.2,B,Lightning,31.27108084,-81.46903512,GA,6/13/2011,6/14/2011,Jun,6/13/2011 22:41,6/14/2011 0:13,1 days 00:00:00.000000000,5/14/2011,2011,May,722136,1370.287201,53883,2006,2020,12,0.1,722136-53883-2011.gz,24.90509584,26.07786116,25.83266932,29.37142857,2.589060309,2.253939962,2.303984064,3.4342857139999996,68.29145978,68.97025641,67.91341991,63.9,0,0,0,0,0.1317947260004877,1,South,Natural,Shrubland,0
NA,9,B,Arson,33.798132,-87.29437,AL,3/14/2004,3/14/2004,Mar,3/14/2004 10:58,3/14/2004 12:55,0 days 00:00:00.000000000,2/13/2004,2004,Feb,722280,57078.6253,13876,1973,2005,16,0.1,722280-13876-2004.gz,10.6399093,14.24824356,10.89940828,0,3.333786848,3.836533958,3.1775147930000003,0,69.56069364,61.73043478,52.16969697,0,1,1,1,0,0.1822869543025092,0,South,Arson,Forest,1
NA,2,B,Debris Burning,30.726895000000003,-88.352533,AL,9/28/2006,9/28/2006,Sep,9/28/2006 16:00,9/28/2006 17:30,0 days 00:00:00.000000000,8/29/2006,2006,Aug,722230,11078.88868,13894,1990,2020,12,0.1,722230-13894-2006.gz,24.97861702,24.14772727,23.77142857,0,2.493783494,2.641875,3.198148148,0,73.95156082,73.93907563,73.60377358,0,1,1,1,0,0.19412028584822735,0,South,Debris Burning,Shrubland,0
DOOLEN'S RIDGE,29,C,Arson,35.0192,-96.6255,OK,3/27/2013,3/28/2013,Mar,3/27/2013 12:23,3/28/2013 12:00,1 days 00:00:00.000000000,2/25/2013,2013,Feb,722044,24611.78338,99999,2006,2020,15,1,722044-53930-2013.gz,6.8777985070000005,7.828971963,4.163021869,8.450704225,4.2283115669999995,3.86411215,4.177534791,5.895774648,63.62540021,62.51434644,65.68058968,47.61971831,0,0,0,0,0.2677170736744372,1,South,Arson,Forest,1
109,5,B,Debris Burning,38.79,-95.83,KS,4/8/2015,4/8/2015,Apr,4/8/2015 19:07,4/8/2015 20:03,0 days 00:00:00.000000000,3/9/2015,2015,Mar,724565,22869.87888,13920,2006,2020,0,0.1,724565-13920-2015.gz,10.92540894,11.49532909,14.65302326,0,4.169162996,5.010300429,5.603271027999999,0,62.8314978,65.00643777,63.60747664,0,1,1,1,0,0.25814678647551625,0,Midwest,Debris Burning,Tundra/Barren,0
NWR-20120305-001,4,B,Miscellaneous,33.264126,-87.72513000000001,AL,3/5/2012,3/5/2012,Mar,NA,NA,0 days 00:00:00.000000000,2/4/2012,2012,Feb,722286,11699.28529,93806,1942,2020,16,0.1,722286-93806-2012.gz,12.45383807,14.87530364,17.06215139,0,2.836487907,3.321052632,3.265737052,0,68.41430074,68.32591093,71.88446215,0,1,1,1,0,0.18656066918698788,0,South,Other/Unknown,Forest,0
BROKEN AXLE FIRE,42,C,Missing/Undefined,34.98655,-77.31756667,NC,6/10/2011,6/10/2011,Jun,6/10/2011 14:00,6/10/2011 18:41,0 days 00:00:00.000000000,5/11/2011,2011,May,723069,32233.59582,99999,1973,2020,16,1,723069-93753-2011.gz,23.45011601,25.4109462,25.29821074,0,2.7780771019999997,2.74302974,2.790219561,0,69.38316244,67.95341278,65.62826087,0,1,1,1,0,0.09269488313279715,0,South,Other/Unknown,Forest,1
NA,38,C,Arson,32.369469,-85.858073,AL,4/16/2006,4/16/2006,Apr,4/16/2006 13:14,4/16/2006 16:40,0 days 00:00:00.000000000,3/17/2006,2006,Mar,722265,46317.18357,13821,1948,2020,12,1,722265-13821-2006.gz,18.75098814,22.168000000000003,21.89814815,0,3.069762846,2.7208,2.222222222,0,54.29856851,53.9623431,50.79439252,0,1,1,1,0,0.17027208281186337,0,South,Arson,Shrubland,1
I-5 MP 58,2.1,B,Equipment Use,42.4625,-123.31694,OR,8/11/2008,8/16/2008,Aug,NA,NA,5 days 00:00:00.000000000,7/12/2008,2008,Jul,725970,37721.62627,24225,1977,2020,9,0.1,725970-24225-2008.gz,23.48304392,23.26517312,24.14510638,26.09625,1.946161826,2.019214876,1.887931034,1.248717949,41.70124481,43.43595041,41.59482759,41.12179487,1,1,1,0,0.527422829780291,5,West,Infrastructure,Tundra/Barren,0
JOHN VANN,3,B,Arson,35.7242,-94.5592,OK,11/27/2012,11/27/2012,Nov,11/27/2012 15:00,11/27/2012 19:00,0 days 00:00:00.000000000,10/28/2012,2012,Oct,722133,38686.32969,99999,2006,2020,15,0.1,722133-53946-2012.gz,10.85252809,8.755388941,10.45546559,0,2.055383895,1.932239925,2.173481781,0,59.37794486,58.926,57.35421166,0,0,0,0,0,0.24793282203725076,0,South,Arson,Forest,0
VOLT CIRCLE,3,B,Equipment Use,35.74901666,-81.03288333,NC,3/6/2010,3/6/2010,Mar,3/6/2010 16:50,3/6/2010 17:49,0 days 00:00:00.000000000,2/4/2010,2010,Feb,723055,7756.856915,99999,2005,2020,15,0.1,723055-63816-2010.gz,2.149489322,3.809554731,2.959760956,0,2.4125987909999997,2.449907063,2.915568862,0,61.35783563,58.47586207,56.34773663,0,1,1,1,0,0.12490188072090104,0,South,Infrastructure,Forest,0
NA,34,C,Lightning,34.2471,-93.54496,AR,7/31/2011,7/31/2011,Jul,7/31/2011 16:20,7/31/2011 20:45,0 days 00:00:00.000000000,7/1/2011,2011,Jul,999999,33406.21714,53921,2009,2014,16,1,999999-94060-2011.gz,21.06694837,21.48626679,19.79484127,0,2.760972222,2.623611111,2.385119048,0,0,0,0,0,0,0,0,0,0.23940967621763432,0,South,Natural,Forest,1
RIVER,5,B,Debris Burning,26.49373,-98.8915,TX,8/6/2003,8/6/2003,Aug,8/6/2003 10:45,8/6/2003 13:15,0 days 00:00:00.000000000,7/7/2003,2003,Jul,722506,72302.9375,12959,1992,2005,12,0.1,722506-12959-2003.gz,30.06204188,30.95347594,31.30769231,0,5.389267016,6.152406417000001,6.678106509,0,66.56749672,62.07506702,59.52380952,0,1,0,0,0,0.29569115576224414,0,South,Debris Burning,Shrubland,0
